Feature1,Feature2,Feature3,Target
0.738030956246471,7.048356477411632,639.9036530254546,1
0.7995040257935032,81.71119343228557,367.5858384952199,1
0.4587107624589998,93.48155827520903,844.2580735841057,0
0.9880952350479352,87.95868547653907,962.99462538205,1
0.9760980986102015,10.748006588050085,756.8087361639406,1
0.5734423123349218,81.06868868449155,669.9722116702774,0
0.9451064809292727,92.0004866239521,656.6909111729349,0
0.782408768414044,86.72412092078355,854.604943880536,0
0.5392509440062395,32.49303522784578,671.2258072123125,1
0.6112585333841575,45.298294834245254,104.52541336423427,0
0.9300076740767994,49.181030450754506,268.5022168796,1
0.7414799934857771,30.537305250789426,915.9909570378488,0
0.8024992863505328,3.4411961073053,905.0434591504446,1
0.21254456641133412,12.75118277138796,15.165868207131394,1
0.8921715397757628,77.42682568229185,5.571026515289068,1
0.07522299328417115,59.995102861418616,225.5858164944141,0
0.9814221328267886,75.09739553478842,902.5476651830868,1
0.5484941345061706,87.20494109688624,353.8172684490212,0
0.15760752721913218,11.901559004331618,245.8204558806075,1
0.5240116253890756,0.2656190764226629,536.7133317677215,1
0.7479822079732273,4.50384424122201,465.43164277026716,1
0.8031855148951902,80.4124409026069,999.6259042929955,0
0.9524312395799678,67.42917785620406,868.1047697959714,1
0.27351967290737156,55.34145168112955,524.7813581023191,0
0.009258387183457728,37.44186833062319,951.5578100564283,0
0.9799710933334583,12.171099729304713,561.9046027383373,1
0.22129886889252248,20.94733292022951,701.302823922203,1
0.618659191350264,50.62164053627526,282.9727587090448,0
0.18469991512908712,55.31670230146927,928.5237125507598,0
0.034779966943548124,24.384559773967172,635.0694645734641,0
0.27714769929722927,33.137163445882614,102.37168647250394,0
0.9453981233941732,13.391322993370702,862.9263506756561,0
0.05363279241759622,44.30972394956765,944.5729072609736,1
0.7626047898508711,14.789060731741765,543.5248681697364,1
0.5853548917090454,66.66996008199852,365.96476521783694,1
0.2633001978403322,7.346774484670016,761.9011997420824,1
0.3550544912931506,97.00330856236954,694.8166365971016,1
0.4592961803778526,89.93642565738476,11.117869398710845,1
0.8504681056771981,59.41967757104214,28.419633370894147,0
0.3479744087264307,83.78566961592209,330.0354188569774,1
0.5398898769193328,62.089672163850906,340.659529319087,1
0.23546475926705934,69.96719459567088,776.2452359190495,0
0.009034694962259504,72.82443527171868,530.0574781572424,0
0.31716273378857485,54.43456869843713,843.6385765518382,1
0.15135582188607133,31.450050592133117,274.8512663525887,0
0.827864643840098,35.55736954175004,388.5913064358721,1
0.6729202310852195,17.235243861522996,765.1665063553176,1
0.5681696299125002,24.630869635084462,786.4527920477204,0
0.3177333557620664,98.94266750594149,218.0177398051796,0
0.7731270619013542,10.76514541702437,605.425077284711,0
0.33750435034188264,8.907725130107591,591.218578511162,1
0.63848199724405,28.641388224240817,584.4105146557577,1
0.5247266842412562,15.974162269337045,452.080313055504,1
0.20476374970772038,61.37480940867241,491.29872821462527,0
0.4607914590907689,35.70935116448359,621.121067779194,0
0.8752027993075093,86.49529719715787,149.09377419222247,1
0.11446963473916927,56.74057562878425,1.0868626303124351,0
0.6845872762771165,81.14997430755655,471.38072627942387,1
0.2586445000596703,31.74257291974604,641.4909382506825,1
0.2187318750281919,10.688063450107887,930.8688817294283,0
0.1676743620509218,86.92314326264444,2.244386725477776,1
0.18329580197619966,82.0484292994503,556.1627478448709,0
0.3965076090213685,89.05537516008273,406.90670274130866,0
0.5074019136610401,75.97789767903515,146.7280132267773,0
0.8095104145675982,54.67467803652962,63.23647194652615,0
0.3190101923589679,4.477438742085294,91.3239319891519,1
0.9200334721128236,3.6296643870097234,234.1935495037103,1
0.7961233428958068,27.55867338089274,782.0102627212359,1
0.05606846758231465,90.1666487089659,999.8629618399393,1
0.4363308599965614,70.38883869559038,42.63044882792766,1
0.6829089918474955,41.357237054813886,611.2912258315785,1
0.07116175005620351,6.2819901627744095,908.2792452343754,0
0.24551536342503544,91.18256213763121,3.1106823986094545,0
0.8267062767250098,33.54699517800038,132.96908569161425,0
0.5148323296748585,47.63011138590719,957.1565975869387,0
0.42424613123114874,31.05055935229527,208.67955591796138,0
0.8953515525636158,85.11887604171292,504.8337456724379,0
0.6768122489164251,90.01823362106563,333.88307682938733,1
0.053874369239752196,25.947842413622347,182.5500594852284,0
0.49074647937676474,68.31713659274318,47.43172451963162,0
0.8017511809859362,81.61105121698706,750.9224974870976,0
0.4508028302072189,96.04515693244747,404.0450204308088,1
0.4537795978421668,30.69148585088709,979.9062906914388,0
0.9244968526000802,5.410454693411959,150.31748152035695,0
0.20008888590178975,58.91714301373979,890.4538847912361,0
0.28185785460824453,41.404674404560616,166.6812459615139,1
0.039536550562640604,60.78668698131173,869.4751148683484,0
0.37528179079945023,59.407928298569956,503.32752414707693,1
0.017262318170787716,84.88746125925978,829.2614811199774,0
0.4266774676703333,79.82022178707746,332.12962320080686,0
0.26520109534529823,65.48599024148214,413.7984001890358,1
0.19991577964587304,34.58118119787229,443.67292474969764,1
0.5112996892158956,77.03422518168132,644.0079037971086,0
0.38859287913930285,76.50088191981811,302.2773366885706,0
0.5349768154728324,3.8247327772107376,217.5680825997195,0
0.6191458116942133,47.50140835395252,655.6283831254603,0
0.49563189250163076,37.696039005591416,470.54301571271674,1
0.9087920854460986,37.693890297443545,412.4803650970907,0
0.6006182541600645,43.729999936121224,177.31482868865544,0
0.7722797978451408,65.58460771393054,910.2820007008131,0
0.07993626774309748,65.1056681542083,257.6779457089895,1
0.10758220297285626,25.183839023021115,728.6896113100838,0
0.8007143544966322,30.20954273442813,291.6593789398654,1
0.6982508738750831,8.366260538947879,120.98903308425679,1
0.45675165403494733,41.10591448598876,28.598133446600336,1
0.7735344461701035,31.187048060518872,332.67198451155764,1
0.927360691639109,51.90865095495336,371.8422670359314,1
0.7363770798486517,18.88129232284571,330.6767077423912,1
0.07420950698394957,84.10534611171394,284.2159929160116,1
0.19550739945669127,18.015434481671456,134.34121845256954,0
0.029582921109143734,6.372128559753387,796.2998929789271,1
0.6998693542949822,7.458532965635856,142.37052796821604,1
0.4114285816088855,33.005368303563934,812.67296836182,1
0.08122321048915337,14.980727030799844,589.8859214341667,1
0.7296614225867137,75.82770914339854,721.5676401166365,0
0.9054045627897316,93.81454721562214,613.1569796337998,0
0.4253606223721631,26.353437092970367,18.479035942434496,0
0.05613174365336637,29.66783507983043,649.080055406967,1
0.27408887305609797,57.41569526795648,116.54528193903668,0
0.9963995142094159,33.692173190189536,781.2238370433037,0
0.8285500403498577,29.466101555189937,889.9633286731724,0
0.6420341540998857,44.22307737459611,391.4406782740676,1
0.03584897647003926,25.96875242182406,57.210133703358366,0
0.8043392823138545,27.17786822750925,787.3053023303593,1
0.31547844535013536,27.61995970453285,459.117255296854,1
0.6687820938643741,2.813597404790058,959.1471665228676,0
0.9610690064490961,23.86897377559267,804.7834861176881,1
0.8148461977238196,9.901943533256862,51.83118315659285,1
0.6179479023035933,35.41239427819417,320.55923050797486,0
0.12760501435951832,75.48258741405982,122.59148455707158,0
0.7697461456755562,88.57813254731552,477.9608527777551,1
0.7400274728284809,47.030799314377994,920.2476684146882,1
0.15122156455238123,89.93846852123232,493.3473316130144,0
0.09100084346045123,42.1106607443412,612.6517757340041,0
0.5505356810212769,97.09587322428878,392.4137217360688,0
0.2818556910914408,9.961154263504902,627.3668422726181,1
0.6336924723420446,69.10802109566802,946.5147838326797,1
0.49432703208254036,87.83705283442269,761.2964770516636,0
0.17403700087704,87.84879299304629,408.0517588379832,0
0.12545853008130747,46.27287191480774,959.9688193657852,1
0.09061978745286803,64.61197164056784,529.2328553646116,1
0.8436974751821787,65.78481799489163,391.93662153998076,1
0.6020465423167127,21.888214190409883,388.86954547266294,0
0.07733866725495209,5.3830448490643334,754.2023361322982,1
0.5847671540188258,15.260001641500232,287.5771932207019,0
0.6705840016766591,32.752946308342764,66.73938628286646,1
0.6495817327156335,8.413560837491119,463.391240945233,0
0.1952114183944319,45.1243326439023,232.08657286230616,1
0.7723802216890677,58.78160155198563,676.1495109670263,1
0.2541987292089607,40.84828016828895,312.40802811889137,0
0.5907147057179395,31.635094065381807,662.3307835413219,1
0.4086991225963441,45.884454098251794,801.5905521360044,0
0.030427370776164975,53.018429131145496,238.60853056936583,0
0.8266283954736243,36.516633658595545,951.2702319097469,1
0.32008660093667796,47.7624326054199,227.91077001221294,1
0.03597347671559459,53.25138369846246,298.08281870593703,1
0.6969733738623525,12.094592083626154,473.52635422797084,0
0.5941549259080318,17.617750863833837,796.2803619793248,0
0.5824441053261152,39.794726126262795,926.0978325239497,0
0.6769177306829396,7.440401278785858,315.2556484736446,0
0.9893441862969313,83.32090068107085,207.69169473077187,1
0.7505483481126473,70.60864687937382,780.2547751475156,0
0.9388966684003962,85.83882251893192,294.07977744032263,0
0.830196263219141,70.1769595861115,43.16623194594427,1
0.6471206096811392,73.51970446078573,113.72230559804942,1
0.812420339686534,60.14180830008542,726.2392512610771,1
0.01994039274153625,43.6800314507256,608.2013702624691,0
0.3026287577343719,47.956361573236585,410.9934000481192,1
0.7681308217626693,42.4998194058545,106.78376951836587,0
0.4379495315231787,31.212490308825302,756.8561516361368,1
0.9805103788732803,95.0658439463166,160.2146997857762,1
0.27873093211356303,57.98616602758449,108.19306259237227,1
0.9408297308526476,67.8814237183405,863.4033014882231,1
0.6436339602086287,11.891729249423566,69.11564445624919,1
0.9922953093134245,49.10647815108455,312.6277821103276,0
0.12285721706282093,66.03228422406178,871.9463127207506,1
0.6288967943969842,64.10482118528593,163.82739431885972,1
0.28714727255629335,60.5462141420265,284.2405532458796,1
0.8241502178150443,8.688359720564643,828.2882303412508,1
0.4726770485083388,46.30695092436904,241.66502914439158,1
0.3885090132878204,5.547805837603725,460.0296281370758,1
0.6922065818034369,25.6928744777687,232.2833143504426,0
0.8963481631504515,58.28557795015264,453.96978383472896,0
0.8965161801122802,29.592126180272338,657.5602237764234,1
0.6032002448499939,37.99297122799435,996.1757340405003,1
0.8944714623241597,42.787185540691574,472.4632448852617,1
0.054195990224382484,37.183749328984206,117.94146364502967,0
0.3935893571503343,22.283044049769675,604.9852107666408,0
0.6298537192946317,16.048765631816607,835.8401067425244,0
0.6881422988147913,86.21414069752143,678.4687557776977,1
0.12566312669819146,34.13207889681992,848.7205254475034,1
0.33250202601801326,77.32771397201569,179.04283500750563,1
0.30176379738170456,93.1767092100832,148.180681476335,1
0.8559290544731071,3.341859869481434,809.8719275261618,0
0.08570697325637755,27.07183948628977,325.58202670271186,0
0.426221969731434,35.61314065519547,750.2050421638972,0
0.15341950359289724,99.38024692571086,157.67194525862993,0
0.4484006364344453,40.319196650510115,450.3200065270203,1
0.17113979130539625,16.421065920643095,331.84598317996296,0
0.2650797440718561,45.760780279059865,778.3795962777467,1
0.7805352176380074,56.77785108663931,604.1935409321532,0
0.38775892635428166,72.88524133049002,883.6325861789581,0
0.9378972720952972,85.60804906564333,532.5549933936051,0
0.19328025920838554,86.51056062099119,323.4733918505839,0
0.4200270090071393,25.45712013402992,803.3198626931022,0
0.7881698943706831,47.66483998128176,225.08262777629918,0
0.12118092352723586,50.288054128268755,570.6971603115497,1
0.4338168303815142,90.73853487506301,198.52926896788082,1
0.08550823790160023,71.10893923551833,217.10279563623303,0
0.6503458973768124,84.49003989674213,841.0428169176248,1
0.6881762341893748,56.43677635952559,520.2895470921266,1
0.723088079836985,59.37666067389568,784.3333539489258,1
0.9561470123833534,48.111761198630944,547.0743707017934,0
0.515087512200607,55.89899607078495,456.817520834939,0
0.516207690591972,51.84746732552755,789.1748824293649,0
0.48637378050559255,6.293669151759107,641.6178210636027,0
0.47632607867085186,52.06325143507159,968.8727555601657,0
0.8536694501110882,85.39720743981981,346.1954330844571,1
0.9124855307031599,55.029217256379034,200.01717751758974,0
0.6087936371167901,24.610497699873836,332.9759715394952,1
0.17402212555865415,18.944228693319886,341.37646760281916,0
0.9156993468314036,55.01575533373077,122.40784003774252,0
0.6400082501027553,37.32868554911985,545.8447389331355,1
0.4306465359784263,68.56205020858998,887.6455843538785,1
0.5051995392933899,6.586938290709221,905.5148868479497,0
0.8428083531167156,85.14432049192689,613.1661920204082,0
0.08740544829993335,89.41527191470993,938.0388999552011,1
0.8684861515286075,54.62039126842677,138.7036904933654,0
0.7033962816109942,88.78556506175372,808.9503577124791,1
0.7616560907082576,66.79722620280975,948.314626428038,0
0.16471708631954307,92.71488486515655,450.57506846432415,0
0.09696766648533595,7.9302626205943305,118.52977806073606,1
0.34892413778468334,66.24794943931408,48.86436612601497,0
0.585377544393089,35.341145647887984,846.4615056512413,1
0.5798893109168979,75.95720857278705,25.53529684482281,0
0.4229305755525292,9.34539629336757,313.58471339290696,0
0.8952919642359093,52.822605559652025,136.314441187095,0
0.23053378762439913,20.61897358187266,385.34610712211816,1
0.8129164751672326,93.97410282710302,828.6443731273278,1
0.3217633394027939,83.80962150902727,717.2842008588901,1
0.9380751460442783,49.865468464142715,511.52169450697625,1
0.9690791644307525,95.46884323346944,367.2393041206683,0
0.2097803650067408,37.76321290776996,979.3069755338961,0
0.6251786306459594,96.09924451413914,641.5944375060225,1
0.7684679707024887,80.07122570276128,452.5089081035558,1
0.010462013094614142,82.7539206977782,816.7495700593835,1
0.2919241451019924,15.386573172207651,983.0338102535421,0
0.7939799102934113,40.64818962658073,838.2991673722973,0
0.04231458186798154,40.2564821859283,552.630667445515,0
0.31135920845488363,89.80142784644607,401.5408065199846,1
0.9021703043566744,63.5339333298456,647.2239568980764,0
0.5697749057594796,10.337116866592888,215.77473271580584,1
0.09325017098625699,84.98304696349702,189.58139380632755,0
0.48046840315468997,4.273511639444472,769.9949954515149,1
0.6158611422284109,69.48775012156679,4.727077769403509,1
0.9458783959453924,82.97099924747823,579.3057184540387,0
0.7859869295333097,31.3004248970598,372.1155720638144,1
0.7714734455507227,39.43504292049822,424.03404325960236,1
0.9789398703777169,42.814739332728124,751.3712846327686,1
0.07551382676846541,14.63913481303365,408.3381864272745,0
0.6826435975661418,43.145094481457534,871.8963428890655,1
0.3187166826659785,48.58503199788545,452.7169733181402,1
0.21202841017814456,60.28300852160471,432.8264047062591,1
0.5294432187153708,43.88934907451755,729.4448547332717,1
0.26208501786619387,84.0506623566419,378.7453576444031,0
0.8716938821090263,28.51289221824267,715.4057177326027,1
0.8935571671601971,75.17952721965636,420.2675812954646,1
0.28396319174578777,18.656909131356326,803.6577324960313,1
0.5957005433025961,55.96674983900493,906.4270905475231,1
0.33249088485222855,58.46764686279366,309.48558718976494,0
0.9284360431665795,30.819567133771464,56.56492658521495,1
0.38514824553413973,20.90709715951381,266.99368983413694,0
0.9696728703581733,45.56268858374391,400.6087469961925,1
0.06130622508992345,17.33206452818611,102.89354604570022,0
0.7471321432514547,1.1701423907766628,62.899567166072366,0
0.7813601041014596,44.611034736442654,372.1821799426558,0
0.5557562348654008,70.58046105204373,23.801246658050722,0
0.1895615108003138,2.434965762248087,254.42269787279326,0
0.02562830620554124,73.30521042360189,965.6635946178636,0
0.458487662621468,31.148902654085088,181.84834095199264,1
0.540878213892237,59.41498738431371,631.7797624378611,0
0.3833962818293696,29.327161200269092,205.55748957790533,1
0.46529221400541876,93.55012065705273,407.0818840112408,1
0.9883368576123703,57.01727355599916,812.5343099902011,1
0.1156895643394189,27.313828265135555,941.0651577211142,1
0.4913938404529816,96.91339278227001,80.71174439879736,1
0.6207683230194706,83.30790824042599,833.9417326966743,0
0.42487800863456393,31.672459153950605,843.7621176767675,0
0.9296494706479297,89.77119872939437,948.4591697359416,0
0.6737278391535054,95.89800648493394,974.7085753295933,1
0.261171821179923,49.220692607171856,377.5104393771861,0
0.19278049504002914,79.10775937567183,275.5246442204612,0
0.059928180410043774,48.982858671757704,343.746628080436,1
0.7817520263097787,54.62814117183243,638.4863824744402,0
0.847157889843125,0.13687992791056036,632.3427770127696,0
0.7716564653646093,26.018271029013928,620.4574844599875,1
0.9143155046917945,85.8424809961193,976.5375781327778,1
0.8632413314534576,40.7967976562973,193.79452061267443,0
0.5542609760289806,35.3746955378249,173.27110309462446,1
0.19203515084192602,17.464355358532522,547.8360421536629,0
0.9315990014223459,94.0458467705783,52.542850477162006,0
0.9724758620384499,20.183379515462196,283.7350999210738,0
0.942055914540992,89.90618528969331,722.8728009810777,1
0.9260863629226438,61.71475889720177,949.3534548230436,0
0.7879582526137572,65.73430263054348,767.4065659850199,0
0.9602004559326647,92.66810583245257,438.83481548763257,1
0.6406838073688736,7.221034050991304,510.5802412157683,0
0.882771140302106,84.40740301241514,384.86230742451966,0
0.5722384752040391,97.73823276184373,237.37378540168896,0
0.37864876593856955,36.43059291025155,885.2309680927028,1
0.2577316134883876,7.30760756743477,46.841438037033335,0
0.21035790120792497,3.6070333736747173,320.3742351160869,0
0.35405532016481955,18.67989318090756,294.4259272546791,0
0.3404866703221936,84.49722371947647,74.84601755184028,1
0.806253957172543,87.28799696624947,32.36270012922382,1
0.25116135785057947,85.52340834413484,445.2103903868152,0
0.9223414603651593,15.463381910556107,20.629935478565287,0
0.4594560706936598,31.49558878666461,288.7734593038724,1
0.2854597508963238,95.06212552019403,512.390672729566,0
0.5677337955640829,12.322525798841378,703.2482598460101,0
0.20810229676064096,93.67209676223645,567.838477671733,1
0.5409853417537152,97.25066130641132,569.7140174121859,1
0.19252574995249294,9.630178384295263,250.8357722125102,0
0.714851481025542,74.51843234292684,12.99900123888098,1
0.03071153657450909,81.90340817014857,81.48045478985134,1
0.4419697633882109,4.758002983368648,529.903587789886,1
0.15770038663140706,27.543576506063715,38.94177447201508,0
0.55416054703623,86.27488498268693,355.06489668317954,0
0.39440127329323016,28.818760305195944,803.8718020235257,0
0.26732264339109013,35.897866491398865,951.2723488799699,1
0.8172075034691133,80.35260341148029,873.3029056843191,1
0.45000547281227343,41.76814560923552,130.35020099688478,1
0.8237301036671819,15.615748456293954,856.9022686507128,1
0.5198035222885986,22.437347124176053,186.432807546975,1
0.5674511365572728,0.9733492881308425,418.80749882083535,0
0.7248282585093913,40.564132963291435,662.3662826794084,0
0.11662655188494697,76.48099738161339,74.80444373189377,1
0.9366247634586299,9.138808061982074,783.5992708785758,1
0.9080641290986251,27.6893286123282,454.6914423881804,0
0.1204345059058669,84.63462701339117,568.4633164993536,0
0.1781919596518069,77.33840565477111,482.2311493332233,1
0.7894563328949217,10.857568495030566,184.57250727196805,0
0.24996184515705866,73.68301649632453,539.0143344625121,1
0.0940335784806392,1.0953373110720976,345.61372784021125,0
0.6757787651478546,46.57695060328183,523.3578694308354,0
0.2797717648019248,74.12350053714799,525.9635943766124,0
0.550320926878673,76.69077215908361,421.6631283710084,1
0.8365350509909023,62.96905300897141,316.9941746277141,0
0.7944360485510014,81.16555333535469,277.89957667987596,0
0.6563915928780247,68.51888663672085,885.7019059087476,0
0.6708630532160161,95.91788502391044,113.89128881065147,1
0.5538727670417594,26.398925384537797,164.97682932619483,0
0.13638150152798312,9.779012008468513,602.2207408621986,0
0.2529174437777467,98.40439614647713,801.7856291059767,0
0.7596713030156752,68.96730597554641,996.1782373430381,0
0.6740219579231143,90.29139789730465,250.04645199115595,0
0.19702012225795296,92.66652394572664,166.28434780793268,0
0.09696017442883875,30.030393482995944,323.7008075538158,0
0.5572597046064677,38.77321783560509,439.30636948799827,1
0.04472402472691461,60.68863033448238,830.1279590316802,1
0.21449210979103872,22.157013371498678,280.3865805138691,1
0.28414939974568687,83.37868575729493,845.9073127704854,0
0.9304858738999093,10.41307799153226,328.52270827816164,0
0.6328744090508256,56.419125585736474,767.2718290087842,1
0.21704503947277598,6.3773050854086355,131.1070451203642,1
0.42790508855329246,94.22067274976577,207.34112383978066,1
0.20230255750795967,71.02287209204673,83.20616307135586,1
0.595277890286546,85.67067213028311,497.4690094081422,0
0.8885894877915059,82.39197605887067,233.21565068325057,0
0.9619590423248997,52.301995127068125,607.4628609042076,1
0.7351332299784824,97.43509836565659,780.6367788003273,0
0.07938348306238252,25.403201167535826,124.77275488285056,1
0.12005426127974794,49.947066040563605,979.6003485999154,1
0.14339415385874388,27.56358952124225,637.1200744115807,0
0.09321654988517725,99.50017903163432,186.87794248164323,1
0.18095269969427907,11.632938490268197,251.08847062583993,0
0.6572116404087075,83.52806986190684,854.6690564317394,1
0.34991704497932496,57.02185691925706,426.81968053128,0
0.8561893673108091,48.543623130389356,83.95441681247151,1
0.7973798858752149,64.18145544888117,953.7755331595653,1
0.6973978988692443,71.41521194755536,515.6544696302971,0
0.32704263991880544,25.141686479598825,774.8878747925144,0
0.3393645023784386,72.32600552475368,715.0881211721893,0
0.9201620639198123,73.91501507599759,190.74609775337325,0
0.25395670250998714,60.00619570844672,702.7243148468025,1
0.14226136276452128,9.644258269255158,515.2409443250009,0
0.02470897061968791,25.680404601305394,328.9419040605929,1
0.6147911396092878,64.54967077252509,103.60401409759478,1
0.9483241514027281,17.62263239625582,607.0447103312065,1
0.8809977134788755,35.555697297566255,498.18237420241996,0
0.20597413237871987,48.12178973624843,99.26279104483837,0
0.46027881600717024,54.71870618706394,326.5643187287943,1
0.16794890244631522,31.671844311590426,705.458620686578,0
0.9249438961416844,42.31691842067518,943.9608849635609,1
0.8566889016468977,5.085351438671704,848.2947491846065,0
0.7366390229567691,50.6255040995513,627.0931891130415,0
0.8009693831527659,34.91118108680455,433.1672785795758,0
0.4709123627537828,98.263892039523,489.16843555438294,0
0.03839411664038028,56.95774831829108,255.43829869203515,1
0.3061043021348182,7.614813694059485,453.8030029988793,1
0.4163635428404827,53.60427625352602,80.1894140774162,0
0.39865553541759435,48.34858764743769,759.4164512368224,0
0.4426717806107553,36.46721388776387,254.48452852004212,1
0.9169476916771336,7.361230233342086,543.2726365544834,0
0.22669487963398027,13.983393212820584,39.82169264731239,0
0.9626483606555146,3.4429102636579723,397.84484839116305,0
0.3465797942865009,85.89640780130435,930.0537994650721,0
0.2661771763947969,82.33174817402067,184.74549197225465,0
0.8122148133101801,72.70428610113785,596.1348696312986,1
0.27748331762901757,6.102791019068976,392.4243620610769,1
0.9093385632374767,73.7546928556031,798.1914692779841,0
0.7800782861644525,88.24995316071383,376.85012107282813,0
0.21216648147778894,64.66658384034474,447.42706074973273,0
0.23375065244332116,92.42528777536295,343.22426654405035,0
0.11590328518629667,60.348328083725946,314.21064743796234,0
0.612848342830111,20.038635961686722,285.1781399978963,1
0.6828610593496139,59.57017721110246,480.01351875028786,0
0.7972958468251439,29.220780870018103,182.03804028200543,1
0.38348917771784463,59.926544338767606,838.8519649221704,0
0.27761445325285095,3.581380482094365,92.46476964654204,0
0.7699221781549058,7.302463953591387,41.900020409351704,1
0.7292175164090411,25.14977127574364,839.9153304449225,1
0.889914749529473,79.8969899839215,384.5802006530573,0
0.514799981859281,19.656581563038934,313.85794669813714,1
0.6815232774307189,6.837289548007508,160.6743482402303,0
0.21762212293489147,64.40114108346752,967.1495489135604,1
0.0813492963476743,72.27209888757613,128.67214964010154,1
0.9606156085893148,81.8791694607607,922.3566536277356,0
0.7709340967111425,27.282853661037777,647.0053051963417,0
0.2162779982906381,59.781515296796286,755.9633964511786,1
0.3533046116741607,28.516488370882666,431.48091790137056,0
0.3828143908055275,32.02367801730115,656.72676894424,0
0.9256813346975232,44.30601042288092,132.92861098954566,1
0.21222245952316032,18.849428469888572,5.076383591830158,1
0.1536125359761512,9.30279039915104,986.0479681780166,0
0.20123825239590187,24.112840571897976,47.80719020353785,1
0.16798148622293363,5.369870394684062,30.25676834654012,1
0.9578618970572941,15.152564164047021,727.6576521534921,1
0.35127208996575776,37.731327319564066,701.883227094782,0
